X,Y,Labor
181,19,12792.0
-2,201,12792.0
168,-164,12792.0
-164,14,12792.0
38,-94,12792.0
48,93,12792.0
-27,-12,12792.0
169,-169,12792.0
59,-220,12792.0
32,-89,12792.0
-130,78,12792.0
4,189,12792.0
-136,82,12792.0
4,190,12792.0
38,84,12792.0
-136,88,12714.0
166,-165,12714.0
72,-232,12714.0
4,195,12714.0
34,88,12714.0
-180,211,12714.0
33,86,12714.0
182,8,12714.0
172,-163,12714.0
-114,-74,12714.0
37,-91,12714.0
61,-224,12714.0
-63,153,12714.0
-6,201,12714.0
169,-163,12714.0
172,11,12714.0
183,24,12714.0
-18,-31,12714.0
-18,-32,12714.0
-16,-170,12714.0
35,87,12714.0
42,-18,12714.0
67,-231,12714.0
182,23,12714.0
67,-232,12714.0
180,14,12714.0
43,84,12714.0
-64,154,12714.0
-43,18,12714.0
178,20,12714.0
-71,149,12714.0
178,17,12714.0
60,-222,12714.0
38,-86,12714.0
-113,-80,12714.0
47,95,12714.0
-11,-169,12714.0
176,16,12636.0
3,188,12636.0
172,-169,12636.0
172,23,12636.0
37,-102,12636.0
108,-22,12636.0
184,18,12636.0
76,-225,12636.0
110,-19,12636.0
-113,-82,12636.0
-72,154,12636.0
71,-223,12636.0
8,193,12636.0
3,189,12636.0
15,-31,12636.0
78,-226,12636.0
170,20,12636.0
159,-164,12636.0
39,-102,12636.0
41,79,12636.0
-112,-82,12636.0
-140,80,12636.0
51,88,12636.0
-24,-14,12636.0
71,-224,12636.0
180,24,12636.0
41,-95,12636.0
-141,93,12636.0
9,191,12636.0
-71,146,12636.0
2,197,12636.0
157,-162,12636.0
5,194,12636.0
-71,136,12636.0
-109,-74,12636.0
170,-160,12636.0
114,-19,12636.0
-141,78,12636.0
-29,-7,12636.0
43,87,12558.0
-140,89,12558.0
-107,-72,12558.0
-11,33,12558.0
-115,-72,12558.0
-174,3,12558.0
5,190,12558.0
38,-9,12558.0
164,-164,12558.0
162,-158,12558.0
4,30,12558.0
184,16,12558.0
167,-165,12558.0
-23,-182,12558.0
179,13,12558.0
-36,8,12558.0
-178,208,12558.0
124,-32,12558.0
-23,-167,12558.0
-136,83,12558.0
182,19,12558.0
-24,-169,12558.0
57,-222,12558.0
-38,8,12558.0
-137,84,12558.0
38,-93,12558.0
34,85,12558.0
49,91,12558.0
45,-23,12558.0
-74,149,12480.0
-165,-1,12480.0
-138,93,12480.0
114,-17,12480.0
-145,91,12480.0
38,82,12480.0
-112,-67,12480.0
164,-157,12480.0
-176,7,12480.0
-138,79,12480.0
-175,211,12480.0
117,-31,12480.0
47,-25,12480.0
173,16,12480.0
-3,201,12480.0
40,89,12480.0
-104,-80,12480.0
113,-16,12480.0
168,-167,12480.0
47,92,12480.0
-18,-172,12480.0
-22,34,12480.0
0,201,12480.0
3,32,12480.0
-171,6,12480.0
42,-93,12480.0
119,-30,12480.0
-163,-2,12480.0
172,-161,12480.0
-13,-166,12480.0
64,-233,12480.0
-109,-70,12480.0
-108,-82,12480.0
8,191,12480.0
44,-24,12480.0
-180,198,12480.0
121,-21,12480.0
-17,-171,12480.0
44,88,12480.0
-100,-79,12480.0
-72,153,12480.0
-142,76,12480.0
-15,-170,12480.0
111,-23,12402.0
-37,8,12402.0
-135,88,12402.0
125,-28,12402.0
-58,142,12402.0
-72,151,12402.0
-64,146,12402.0
50,89,12402.0
6,195,12402.0
-117,-72,12402.0
-66,146,12402.0
-110,-78,12402.0
-74,143,12402.0
167,-161,12402.0
38,-89,12402.0
-12,34,12402.0
-171,4,12402.0
4,196,12402.0
179,20,12402.0
-176,204,12402.0
170,19,12402.0
-136,79,12402.0
-118,-72,12402.0
48,-26,12402.0
74,-224,12402.0
-104,-74,12402.0
18,28,12402.0
34,-95,12402.0
-106,-70,12402.0
171,16,12402.0
-21,-24,12402.0
64,-234,12402.0
2,190,12402.0
2,189,12402.0
181,13,12402.0
-41,16,12402.0
-107,-77,12402.0
-142,78,12402.0
-161,-2,12402.0
-69,144,12402.0
77,-230,12402.0
-34,3,12402.0
184,21,12402.0
-69,146,12402.0
-31,-7,12402.0
33,-91,12402.0
-182,214,12402.0
166,-157,12402.0
-112,-78,12402.0
-137,92,12402.0
163,-164,12402.0
46,76,12402.0
-6,203,12402.0
-161,4,12402.0
73,-224,12324.0
77,-228,12324.0
-21,-29,12324.0
-162,14,12324.0
38,91,12324.0
-177,8,12324.0
-21,-182,12324.0
8,33,12324.0
37,-5,12324.0
-113,-66,12324.0
-140,78,12324.0
-132,84,12324.0
37,91,12324.0
-142,94,12324.0
-12,-173,12324.0
-171,-2,12324.0
-26,-10,12324.0
21,26,12324.0
167,-167,12324.0
-11,-171,12324.0
77,-225,12324.0
8,34,12324.0
-138,84,12324.0
-102,-78,12324.0
-19,-170,12324.0
-146,84,12324.0
42,85,12324.0
-143,78,12324.0
119,-29,12324.0
-23,-165,12324.0
174,14,12324.0
65,-223,12324.0
58,-222,12324.0
-133,79,12324.0
-14,-171,12324.0
111,-16,12324.0
-173,-2,12324.0
58,-221,12324.0
49,89,12324.0
183,17,12324.0
40,85,12324.0
40,-102,12324.0
33,84,12324.0
39,91,12324.0
40,-86,12324.0
-106,-73,12324.0
38,-102,12324.0
69,-234,12324.0
34,83,12324.0
184,13,12324.0
-10,-173,12324.0
-32,-6,12246.0
169,-160,12246.0
77,-231,12246.0
108,-18,12246.0
36,-2,12246.0
-22,-174,12246.0
39,-9,12246.0
-177,204,12246.0
-33,-2,12246.0
-137,83,12246.0
-27,-9,12246.0
-23,-23,12246.0
168,17,12246.0
-171,5,12246.0
-4,203,12246.0
-65,147,12246.0
-162,4,12246.0
36,-91,12246.0
-68,149,12246.0
125,-32,12246.0
-37,10,12246.0
51,-96,12246.0
176,23,12246.0
68,-222,12246.0
60,-227,12246.0
-76,148,12246.0
33,-92,12246.0
160,-160,12246.0
-39,15,12246.0
71,-227,12246.0
-19,-30,12246.0
-69,137,12246.0
-5,191,12246.0
178,14,12246.0
-182,213,12246.0
60,-223,12246.0
178,18,12246.0
-12,33,12246.0
-61,143,12246.0
34,-90,12246.0
-22,-27,12246.0
-134,86,12246.0
-73,142,12246.0
-134,80,12246.0
-131,83,12246.0
77,-227,12168.0
-163,13,12168.0
43,82,12168.0
-73,139,12168.0
170,18,12168.0
37,89,12168.0
8,194,12168.0
-6,197,12168.0
179,17,12168.0
37,-101,12168.0
-67,152,12168.0
123,-26,12168.0
61,-225,12168.0
118,-18,12168.0
35,-95,12168.0
-5,199,12168.0
12,33,12168.0
-13,-167,12168.0
43,-88,12168.0
44,-92,12168.0
-109,-81,12168.0
170,-168,12168.0
17,30,12168.0
171,-167,12168.0
43,-20,12168.0
120,-22,12168.0
120,-31,12168.0
-41,19,12168.0
61,-230,12168.0
13,33,12168.0
-26,-170,12168.0
66,-220,12168.0
180,20,12168.0
173,-163,12168.0
113,-26,12168.0
-1,203,12168.0
-21,-174,12168.0
31,0,12168.0
-22,-183,12168.0
1,203,12168.0
41,-87,12168.0
49,93,12168.0
46,86,12168.0
-106,-74,12168.0
-137,91,12168.0
-22,-173,12168.0
-166,-1,12168.0
-138,90,12168.0
47,85,12168.0
-23,-22,12168.0
-113,-71,12168.0
111,-15,12168.0
-65,151,12168.0
38,-7,12168.0
-71,140,12090.0
47,76,12090.0
-63,152,12090.0
-172,2,12090.0
9,189,12090.0
-35,8,12090.0
66,-234,12090.0
36,-89,12090.0
-29,-9,12090.0
-29,-4,12090.0
162,-161,12090.0
-22,-46,12090.0
48,-87,12090.0
-104,-84,12090.0
-179,199,12090.0
-12,-170,12090.0
18,31,12090.0
-134,87,12090.0
-22,-176,12090.0
38,-87,12090.0
165,-161,12090.0
43,-19,12090.0
48,-6,12090.0
-25,-170,12090.0
116,-31,12090.0
-113,-73,12090.0
177,19,12090.0
-109,-67,12090.0
66,-228,12090.0
-77,147,12090.0
14,-31,12090.0
68,-218,12090.0
-28,-171,12090.0
-116,-74,12090.0
172,12,12090.0
-116,-73,12090.0
-191,213,12090.0
163,-159,12090.0
-181,213,12090.0
7,190,12090.0
38,93,12090.0
17,-32,12090.0
54,-99,12090.0
69,-229,12090.0
69,-227,12090.0
17,-33,12090.0
117,-22,12090.0
-31,-2,12090.0
-24,-17,12090.0
174,19,12090.0
37,-88,12090.0
-9,200,12090.0
68,-233,12090.0
-173,199,12090.0
-161,6,12090.0
33,-90,12090.0
-146,88,12090.0
-69,145,12090.0
-111,-76,12090.0
47,-87,12090.0
44,83,12090.0
32,-92,12012.0
46,-25,12012.0
-142,84,12012.0
-131,86,12012.0
186,12,12012.0
-11,32,12012.0
-141,92,12012.0
-56,141,12012.0
49,-102,12012.0
-169,-1,12012.0
-163,15,12012.0
38,86,12012.0
-71,145,12012.0
-162,13,12012.0
-8,202,12012.0
-13,198,12012.0
-76,144,12012.0
111,-24,12012.0
39,89,12012.0
-37,14,12012.0
36,-100,12012.0
42,-95,12012.0
-172,-2,12012.0
-41,20,12012.0
40,-93,12012.0
174,15,12012.0
174,25,12012.0
-113,-67,12012.0
22,26,12012.0
71,-221,12012.0
41,81,12012.0
-16,-33,12012.0
172,-158,12012.0
175,12,12012.0
-23,-179,12012.0
109,-23,12012.0
64,-224,12012.0
69,-233,12012.0
-70,147,12012.0
-113,-68,12012.0
-176,199,12012.0
-70,152,12012.0
-25,-176,12012.0
-26,-13,12012.0
40,80,12012.0
-113,-69,12012.0
-13,-168,12012.0
-22,-182,12012.0
-26,-14,12012.0
-176,208,12012.0
-5,197,11934.0
-174,200,11934.0
-23,-168,11934.0
-69,136,11934.0
-176,203,11934.0
169,13,11934.0
-132,88,11934.0
38,94,11934.0
168,18,11934.0
169,20,11934.0
36,86,11934.0
-22,-22,11934.0
-75,148,11934.0
154,-157,11934.0
-21,-23,11934.0
-103,-85,11934.0
73,-232,11934.0
-192,214,11934.0
-64,143,11934.0
174,-165,11934.0
73,-226,11934.0
-23,-25,11934.0
1,190,11934.0
47,-102,11934.0
46,95,11934.0
52,-97,11934.0
173,-164,11934.0
174,8,11934.0
-137,85,11934.0
122,-21,11934.0
32,3,11934.0
-25,-12,11934.0
180,18,11934.0
-25,-14,11934.0
65,-221,11934.0
34,87,11934.0
-72,144,11934.0
44,-21,11934.0
-72,146,11934.0
-62,154,11934.0
-62,153,11934.0
-62,144,11934.0
180,11,11934.0
43,-93,11934.0
35,-92,11934.0
-110,-76,11934.0
60,-220,11934.0
-111,-75,11934.0
118,-33,11934.0
-161,5,11934.0
-17,-26,11934.0
34,-4,11934.0
183,23,11934.0
-12,198,11934.0
43,83,11934.0
33,88,11934.0
180,9,11934.0
171,-164,11934.0
68,-227,11934.0
34,86,11934.0
187,12,11856.0
-21,33,11856.0
44,-19,11856.0
59,-224,11856.0
59,-223,11856.0
-101,-84,11856.0
-171,198,11856.0
38,-6,11856.0
74,-232,11856.0
39,-11,11856.0
3,196,11856.0
75,-225,11856.0
-61,140,11856.0
-22,-21,11856.0
-11,-175,11856.0
43,-23,11856.0
-166,2,11856.0
-64,151,11856.0
180,15,11856.0
-12,-46,11856.0
-23,-184,11856.0
169,17,11856.0
17,-31,11856.0
45,87,11856.0
-174,206,11856.0
46,-30,11856.0
-7,200,11856.0
-28,-11,11856.0
182,22,11856.0
-8,203,11856.0
-78,148,11856.0
-136,90,11856.0
-62,142,11856.0
9,186,11856.0
66,-219,11856.0
-10,194,11856.0
-56,139,11856.0
-6,31,11856.0
-20,-171,11856.0
-172,6,11856.0
186,16,11856.0
76,-231,11856.0
69,-220,11856.0
174,-162,11856.0
34,-93,11856.0
-135,90,11856.0
37,92,11856.0
-179,201,11856.0
-111,-71,11856.0
29,-86,11856.0
-35,10,11856.0
113,-17,11856.0
158,-158,11856.0
-110,-80,11856.0
-110,-82,11856.0
-105,-83,11856.0
-113,-81,11856.0
-31,33,11856.0
35,88,11856.0
-107,-68,11856.0
13,31,11778.0
-160,-2,11778.0
-66,143,11778.0
46,91,11778.0
73,-233,11778.0
-106,-84,11778.0
119,-28,11778.0
52,-98,11778.0
-43,19,11778.0
-63,147,11778.0
-102,-76,11778.0
166,-164,11778.0
162,-160,11778.0
169,11,11778.0
162,-159,11778.0
-135,85,11778.0
-13,-173,11778.0
-109,-75,11778.0
-11,31,11778.0
173,12,11778.0
161,-158,11778.0
181,16,11778.0
43,-95,11778.0
-64,149,11778.0
-64,147,11778.0
-72,142,11778.0
-14,35,11778.0
120,-33,11778.0
-133,83,11778.0
-112,-73,11778.0
-5,195,11778.0
-137,77,11778.0
66,-224,11778.0
46,-100,11778.0
176,-172,11778.0
42,-97,11778.0
168,22,11778.0
-105,-72,11778.0
-39,16,11778.0
35,-6,11778.0
69,-223,11778.0
-7,188,11778.0
48,-86,11778.0
167,21,11778.0
183,19,11778.0
183,16,11778.0
-105,-71,11778.0
-7,203,11778.0
41,78,11778.0
176,-164,11778.0
42,-91,11778.0
122,-29,11778.0
182,17,11778.0
181,25,11778.0
-183,214,11778.0
51,86,11778.0
42,-17,11778.0
-8,188,11778.0
37,82,11778.0
114,-26,11778.0
-25,-177,11778.0
68,-220,11778.0
163,-163,11778.0
55,-103,11778.0
179,24,11700.0
-112,-69,11700.0
-112,-74,11700.0
-73,153,11700.0
-137,81,11700.0
-75,149,11700.0
159,-160,11700.0
11,32,11700.0
-178,8,11700.0
7,187,11700.0
-73,154,11700.0
-171,0,11700.0
52,85,11700.0
52,88,11700.0
45,79,11700.0
-55,140,11700.0
182,25,11700.0
-51,34,11700.0
-168,-1,11700.0
182,12,11700.0
-25,31,11700.0
-8,195,11700.0
-46,32,11700.0
-32,-2,11700.0
-146,83,11700.0
40,-97,11700.0
9,33,11700.0
78,-227,11700.0
-9,196,11700.0
184,15,11700.0
-132,82,11700.0
-147,88,11700.0
-9,-175,11700.0
-44,22,11700.0
-44,23,11700.0
-177,201,11700.0
124,-26,11700.0
172,8,11700.0
-183,198,11700.0
9,193,11700.0
-143,79,11700.0
55,-101,11700.0
-134,77,11700.0
-134,89,11700.0
162,-157,11700.0
2,203,11700.0
64,-225,11700.0
-31,-4,11700.0
120,-21,11700.0
-116,-79,11700.0
114,-24,11700.0
-165,-3,11700.0
5,197,11700.0
-78,151,11700.0
-139,90,11700.0
73,-223,11700.0
38,87,11700.0
-58,139,11700.0
48,91,11700.0
-20,-173,11700.0
47,-5,11700.0
47,75,11700.0
66,-217,11700.0
174,-166,11700.0
19,31,11700.0
64,-226,11700.0
23,24,11700.0
-115,-68,11700.0
-23,34,11700.0
-147,84,11700.0
-12,-42,11700.0
-12,-169,11700.0
-164,3,11700.0
20,27,11700.0
63,-224,11700.0
63,-223,11700.0
-151,93,11700.0
-58,143,11700.0
-61,144,11700.0
165,-167,11700.0
163,-157,11700.0
15,30,11700.0
112,-16,11700.0
-17,-166,11700.0
-172,204,11700.0
-7,204,11622.0
107,-21,11622.0
-59,139,11622.0
45,-101,11622.0
-174,203,11622.0
-161,0,11622.0
41,-101,11622.0
-33,1,11622.0
39,93,11622.0
35,89,11622.0
-110,-73,11622.0
-163,9,11622.0
70,-229,11622.0
126,-31,11622.0
114,-27,11622.0
-16,-28,11622.0
34,-5,11622.0
66,-225,11622.0
59,-227,11622.0
-70,144,11622.0
43,88,11622.0
-12,-176,11622.0
-12,197,11622.0
-22,-178,11622.0
165,-163,11622.0
-73,152,11622.0
-22,-169,11622.0
178,22,11622.0
-70,153,11622.0
173,8,11622.0
109,-20,11622.0
43,-92,11622.0
-21,-175,11622.0
-177,208,11622.0
181,10,11622.0
-162,6,11622.0
-172,0,11622.0
-14,-31,11622.0
-148,88,11622.0
-182,198,11622.0
44,76,11622.0
-176,3,11622.0
-9,-174,11622.0
-114,-80,11622.0
73,-228,11622.0
119,-26,11622.0
44,87,11622.0
-15,-172,11622.0
42,83,11622.0
-24,-15,11622.0
-10,197,11622.0
-142,91,11622.0
51,87,11622.0
-72,134,11622.0
-4,190,11622.0
19,29,11622.0
47,-88,11622.0
167,18,11622.0
38,-10,11622.0
-6,196,11622.0
-67,144,11622.0
-5,31,11622.0
39,-91,11622.0
50,87,11622.0
169,-164,11622.0
-67,143,11622.0
-180,209,11622.0
167,-160,11622.0
168,14,11622.0
-65,148,11622.0
-65,146,11622.0
38,14,11622.0
-2,190,11622.0
-104,-73,11622.0
1,199,11622.0
-108,-75,11622.0
-3,193,11622.0
-4,-184,11622.0
-77,148,11622.0
172,-157,11544.0
-101,-80,11544.0
-9,-181,11544.0
1,205,11544.0
106,-17,11544.0
33,4,11544.0
172,-168,11544.0
-56,142,11544.0
-178,202,11544.0
-32,34,11544.0
-144,81,11544.0
42,79,11544.0
164,-170,11544.0
-170,4,11544.0
-178,204,11544.0
78,-229,11544.0
-71,144,11544.0
34,-94,11544.0
-34,9,11544.0
169,16,11544.0
-12,-167,11544.0
185,17,11544.0
62,-221,11544.0
-75,150,11544.0
-108,-83,11544.0
-100,-82,11544.0
-13,33,11544.0
-135,77,11544.0
112,-15,11544.0
-164,15,11544.0
-134,76,11544.0
187,9,11544.0
40,-12,11544.0
178,15,11544.0
179,16,11544.0
64,-235,11544.0
46,77,11544.0
-145,92,11544.0
114,-32,11544.0
-114,-68,11544.0
-11,201,11544.0
157,-161,11544.0
164,-172,11544.0
-12,-174,11544.0
118,-31,11544.0
3,204,11544.0
-178,209,11544.0
-33,3,11544.0
176,12,11544.0
-174,9,11544.0
-178,210,11544.0
116,-17,11544.0
-158,1,11544.0
184,8,11544.0
39,85,11544.0
79,-229,11544.0
-139,86,11544.0
72,-229,11544.0
67,-221,11544.0
-30,-8,11544.0
-173,-1,11544.0
48,-27,11544.0
39,-7,11544.0
168,-156,11544.0
181,15,11544.0
-179,196,11544.0
107,-18,11544.0
45,-92,11544.0
28,-86,11544.0
183,12,11544.0
116,-34,11544.0
-24,-165,11544.0
127,-31,11466.0
-169,199,11466.0
188,13,11466.0
-39,13,11466.0
39,80,11466.0
-11,-176,11466.0
178,13,11466.0
-72,147,11466.0
-6,199,11466.0
-140,84,11466.0
178,11,11466.0
-134,83,11466.0
-137,94,11466.0
48,90,11466.0
-105,-69,11466.0
36,89,11466.0
-61,146,11466.0
183,8,11466.0
-181,197,11466.0
51,-34,11466.0
-118,-75,11466.0
34,-3,11466.0
-3,190,11466.0
-27,-176,11466.0
121,-27,11466.0
-2,191,11466.0
-158,2,11466.0
-110,-75,11466.0
112,-27,11466.0
-61,153,11466.0
-23,-20,11466.0
178,24,11466.0
41,-14,11466.0
117,-33,11466.0
15,32,11466.0
6,196,11466.0
3,197,11466.0
186,15,11466.0
125,-22,11466.0
154,-155,11466.0
-173,201,11466.0
72,-228,11466.0
119,-27,11466.0
-162,2,11466.0
-136,86,11466.0
22,25,11466.0
-144,83,11466.0
181,18,11466.0
35,-90,11466.0
174,-170,11466.0
-173,0,11466.0
-177,4,11466.0
42,-15,11466.0
125,-26,11466.0
-69,153,11466.0
-160,3,11466.0
-104,-71,11466.0
-8,192,11466.0
-66,144,11466.0
24,-36,11466.0
-31,-5,11466.0
-60,140,11466.0
-171,204,11466.0
68,-226,11466.0
-31,0,11466.0
-177,205,11466.0
-10,-175,11466.0
-133,89,11466.0
113,-23,11466.0
-55,139,11466.0
49,-27,11466.0
-107,-79,11388.0
-18,-171,11388.0
42,82,11388.0
74,-226,11388.0
63,-216,11388.0
-22,33,11388.0
-152,94,11388.0
48,-102,11388.0
45,77,11388.0
163,-171,11388.0
3,33,11388.0
-101,-83,11388.0
-126,81,11388.0
-172,202,11388.0
-179,202,11388.0
-107,-83,11388.0
42,-101,11388.0
162,-172,11388.0
119,-20,11388.0
119,-22,11388.0
-166,3,11388.0
114,-25,11388.0
158,-167,11388.0
74,-234,11388.0
187,13,11388.0
72,-221,11388.0
112,-21,11388.0
-176,206,11388.0
29,-87,11388.0
177,11,11388.0
-102,-86,11388.0
-76,150,11388.0
57,-102,11388.0
-57,144,11388.0
171,-170,11388.0
-164,6,11388.0
-70,136,11388.0
123,-32,11388.0
167,-168,11388.0
107,-20,11388.0
-10,-179,11388.0
179,-174,11388.0
-27,32,11388.0
-7,32,11388.0
-8,198,11388.0
46,75,11388.0
109,-24,11388.0
53,84,11388.0
183,21,11388.0
11,33,11388.0
-108,-78,11388.0
-7,201,11388.0
130,-33,11388.0
173,-168,11388.0
-63,149,11388.0
-143,94,11388.0
-12,-166,11388.0
184,23,11310.0
-69,150,11310.0
-14,-165,11310.0
43,-99,11310.0
72,-231,11310.0
-104,-72,11310.0
41,-90,11310.0
-20,-182,11310.0
-129,86,11310.0
64,-221,11310.0
47,-27,11310.0
40,-100,11310.0
34,-99,11310.0
120,-26,11310.0
44,86,11310.0
156,-157,11310.0
67,-217,11310.0
53,-97,11310.0
-162,15,11310.0
-9,33,11310.0
125,-30,11310.0
53,-96,11310.0
-144,86,11310.0
187,15,11310.0
7,195,11310.0
-26,-177,11310.0
-22,-186,11310.0
-62,151,11310.0
124,-24,11310.0
-5,187,11310.0
49,-32,11310.0
26,16,11310.0
48,84,11310.0
-74,146,11310.0
124,-30,11310.0
-177,203,11310.0
177,13,11310.0
177,15,11310.0
-68,145,11310.0
-57,141,11310.0
-141,86,11310.0
67,-227,11310.0
-16,-172,11310.0
-77,146,11310.0
44,-25,11310.0
43,-24,11310.0
-59,146,11310.0
40,-13,11310.0
69,-235,11310.0
110,-20,11310.0
168,24,11310.0
188,14,11310.0
69,-224,11310.0
42,-98,11310.0
11,187,11310.0
35,-3,11310.0
45,-21,11310.0
41,-12,11310.0
32,88,11310.0
-7,196,11310.0
-27,-168,11310.0
-108,-77,11310.0
63,-219,11310.0
-22,-179,11310.0
-181,196,11310.0
-36,7,11310.0
33,-4,11310.0
-29,-10,11310.0
-114,-71,11310.0
176,-171,11310.0
-163,12,11310.0
10,187,11310.0
-38,9,11310.0
57,-104,11310.0
46,85,11310.0
-13,-45,11310.0
115,-32,11310.0
68,-230,11310.0
-73,135,11310.0
-62,148,11232.0
79,-227,11232.0
20,29,11232.0
39,84,11232.0
-9,202,11232.0
-142,93,11232.0
45,88,11232.0
53,83,11232.0
4,187,11232.0
177,-165,11232.0
163,-170,11232.0
70,-233,11232.0
182,-175,11232.0
17,31,11232.0
24,-34,11232.0
-175,210,11232.0
-131,80,11232.0
-158,3,11232.0
-76,146,11232.0
-32,1,11232.0
39,78,11232.0
-76,147,11232.0
-17,-172,11232.0
46,-32,11232.0
