X,Y,Labor
43,184,11856.0
-251,191,11856.0
226,-74,11778.0
143,86,11778.0
231,-84,11778.0
155,84,11778.0
44,189,11778.0
-4,-191,11778.0
188,-204,11778.0
1,-190,11778.0
-253,187,11778.0
189,-202,11778.0
153,87,11778.0
-259,196,11778.0
-109,250,11778.0
0,-182,11778.0
37,192,11778.0
147,89,11778.0
229,-80,11778.0
-259,187,11778.0
227,-86,11778.0
-263,193,11700.0
9,-187,11700.0
-234,86,11700.0
224,-75,11700.0
-250,180,11700.0
174,-198,11700.0
143,88,11700.0
-261,195,11700.0
-252,195,11700.0
2,-192,11700.0
-228,83,11700.0
-228,85,11700.0
-228,88,11700.0
50,189,11700.0
-112,244,11700.0
173,-196,11700.0
189,-209,11700.0
231,-81,11700.0
-251,192,11700.0
57,181,11700.0
-126,-104,11700.0
222,-81,11700.0
-251,197,11700.0
-121,-104,11700.0
153,83,11700.0
-123,-105,11700.0
148,82,11700.0
183,-206,11700.0
229,-83,11700.0
222,-78,11622.0
146,86,11622.0
-3,-188,11622.0
159,80,11622.0
1,-194,11622.0
9,-189,11622.0
-236,81,11622.0
-107,244,11622.0
11,-198,11622.0
-263,195,11622.0
38,190,11622.0
18,-198,11622.0
5,-189,11622.0
-116,256,11622.0
174,-199,11622.0
-3,-185,11622.0
-257,184,11622.0
143,94,11622.0
224,-81,11622.0
157,82,11622.0
179,-202,11622.0
-124,-104,11544.0
-264,189,11544.0
229,-85,11544.0
-258,189,11544.0
151,83,11544.0
12,-197,11544.0
8,-196,11544.0
186,-206,11544.0
19,-200,11544.0
152,83,11544.0
-257,196,11544.0
-123,-107,11544.0
-257,192,11544.0
235,-81,11544.0
186,-200,11544.0
-124,-97,11544.0
-106,248,11544.0
-252,194,11544.0
-1,-191,11544.0
-261,194,11544.0
-125,-110,11544.0
238,-87,11544.0
141,90,11544.0
52,188,11544.0
238,-86,11544.0
-252,193,11544.0
52,190,11544.0
-1,-194,11544.0
-127,-106,11544.0
56,186,11544.0
43,183,11544.0
-252,198,11544.0
-104,246,11544.0
-120,-105,11544.0
228,-78,11544.0
-127,-99,11466.0
237,-86,11466.0
9,-200,11466.0
-112,242,11466.0
230,-82,11466.0
-235,79,11466.0
-256,185,11466.0
-120,-106,11466.0
46,183,11466.0
183,-208,11466.0
-256,183,11466.0
144,96,11466.0
2,-188,11466.0
-224,83,11466.0
182,-198,11466.0
-263,189,11466.0
-115,254,11466.0
158,82,11466.0
144,87,11466.0
181,-201,11466.0
153,89,11466.0
144,86,11466.0
-113,258,11466.0
12,-194,11388.0
50,192,11388.0
154,81,11388.0
191,-207,11388.0
-117,254,11388.0
224,-84,11388.0
-230,87,11388.0
8,-187,11388.0
46,186,11388.0
229,-76,11388.0
-262,196,11388.0
53,184,11388.0
-232,76,11388.0
-3,-189,11388.0
152,82,11388.0
-229,86,11388.0
-232,74,11388.0
179,-200,11388.0
49,193,11388.0
-126,-105,11388.0
-262,195,11388.0
47,183,11388.0
-256,196,11388.0
187,-201,11388.0
-106,246,11388.0
42,188,11388.0
10,-200,11388.0
231,-83,11310.0
-234,81,11310.0
-251,180,11310.0
155,88,11310.0
-1,-184,11310.0
-108,251,11310.0
-229,79,11310.0
-249,199,11310.0
-257,188,11310.0
184,-206,11310.0
-108,252,11310.0
-256,186,11310.0
143,92,11310.0
-126,-97,11310.0
-119,-107,11310.0
-254,198,11310.0
145,88,11310.0
49,186,11310.0
234,-86,11310.0
184,-195,11310.0
-227,87,11310.0
-231,80,11310.0
-111,244,11310.0
2,-195,11310.0
146,85,11310.0
146,89,11310.0
186,-204,11310.0
-264,195,11310.0
178,-196,11310.0
142,95,11310.0
230,-81,11310.0
-107,243,11310.0
-113,253,11310.0
-1,-182,11310.0
-110,249,11310.0
-254,189,11310.0
190,-202,11310.0
2,-184,11310.0
-251,186,11232.0
179,-194,11232.0
149,85,11232.0
221,-76,11232.0
-3,-187,11232.0
182,-205,11232.0
229,-87,11232.0
-138,-101,11232.0
-105,245,11232.0
-231,73,11232.0
49,191,11232.0
182,-195,11232.0
-246,183,11232.0
149,80,11232.0
227,-85,11232.0
229,-75,11232.0
-251,190,11232.0
55,188,11232.0
8,-186,11232.0
-252,181,11232.0
-265,190,11232.0
-250,192,11232.0
143,85,11232.0
228,-87,11232.0
41,184,11232.0
144,82,11232.0
178,-195,11232.0
51,193,11232.0
45,187,11232.0
-247,183,11232.0
7,-182,11232.0
54,190,11232.0
239,-87,11232.0
6,-197,11232.0
-247,194,11232.0
-106,250,11232.0
187,-205,11232.0
187,-200,11232.0
183,-199,11154.0
-124,-100,11154.0
-231,75,11154.0
152,89,11154.0
-123,-97,11154.0
187,-197,11154.0
48,190,11154.0
44,183,11154.0
4,-184,11154.0
184,-205,11154.0
-136,-99,11154.0
-125,-103,11154.0
-254,183,11154.0
52,183,11154.0
141,93,11154.0
185,-203,11154.0
-123,-108,11154.0
-1,-183,11154.0
-116,254,11154.0
43,189,11154.0
-127,-96,11154.0
-251,188,11154.0
39,191,11154.0
149,91,11154.0
3,-183,11154.0
3,-184,11154.0
-125,-96,11154.0
18,-196,11154.0
-252,182,11154.0
-109,245,11154.0
14,-193,11076.0
14,-194,11076.0
-101,240,11076.0
-256,195,11076.0
-229,82,11076.0
237,-82,11076.0
179,-195,11076.0
-257,197,11076.0
-236,83,11076.0
142,83,11076.0
148,86,11076.0
173,-197,11076.0
3,-188,11076.0
48,186,11076.0
188,-198,11076.0
48,191,11076.0
15,-200,11076.0
3,-189,11076.0
14,-192,11076.0
230,-80,11076.0
142,89,11076.0
-251,184,11076.0
178,-194,11076.0
-228,79,11076.0
-251,185,11076.0
-264,188,11076.0
41,185,11076.0
-223,78,11076.0
141,96,11076.0
-253,199,11076.0
-226,88,11076.0
51,190,11076.0
144,94,10998.0
-135,-101,10998.0
-128,-98,10998.0
-253,189,10998.0
-111,256,10998.0
180,-200,10998.0
146,91,10998.0
10,-191,10998.0
-4,-184,10998.0
145,90,10998.0
225,-83,10998.0
179,-196,10998.0
-139,-101,10998.0
147,98,10998.0
-230,80,10998.0
222,-75,10998.0
-256,187,10998.0
-119,-104,10998.0
48,189,10998.0
175,-200,10998.0
192,-209,10998.0
7,-188,10998.0
-235,81,10998.0
-127,-108,10998.0
172,-195,10998.0
-106,241,10998.0
-109,246,10998.0
226,-73,10998.0
178,-198,10998.0
178,-199,10998.0
-227,85,10998.0
-120,-110,10998.0
13,-192,10998.0
227,-73,10998.0
143,96,10998.0
-256,198,10998.0
4,-185,10998.0
-260,198,10998.0
-127,-104,10920.0
0,-181,10920.0
-236,85,10920.0
182,-197,10920.0
-117,256,10920.0
41,186,10920.0
152,85,10920.0
181,-195,10920.0
229,-74,10920.0
239,-82,10920.0
141,84,10920.0
51,185,10920.0
224,-74,10920.0
177,-202,10920.0
-236,88,10920.0
-115,242,10920.0
140,89,10920.0
229,-84,10920.0
-119,258,10920.0
12,-198,10920.0
-229,73,10920.0
-263,198,10920.0
-122,-98,10920.0
-237,84,10920.0
53,185,10920.0
184,-204,10920.0
186,-205,10920.0
130,99,10920.0
148,87,10920.0
234,-84,10920.0
-106,247,10920.0
-257,194,10842.0
45,184,10842.0
228,-74,10842.0
186,-203,10842.0
49,185,10842.0
12,-195,10842.0
-255,185,10842.0
4,-186,10842.0
-108,243,10842.0
-108,245,10842.0
-122,-109,10842.0
-221,80,10842.0
-126,-110,10842.0
-234,74,10842.0
176,-197,10842.0
6,-185,10842.0
-228,76,10842.0
154,86,10842.0
239,-88,10842.0
-253,195,10842.0
-128,-99,10842.0
-252,187,10842.0
39,189,10842.0
-254,195,10842.0
147,91,10842.0
-5,-190,10842.0
-257,183,10842.0
226,-84,10842.0
16,-197,10842.0
48,184,10842.0
43,188,10842.0
-258,192,10842.0
-127,-100,10842.0
7,-187,10842.0
40,189,10842.0
145,82,10764.0
-133,-95,10764.0
3,-197,10764.0
-3,-182,10764.0
53,183,10764.0
154,90,10764.0
47,187,10764.0
-102,242,10764.0
222,-77,10764.0
230,-86,10764.0
-222,73,10764.0
-247,184,10764.0
-107,248,10764.0
141,88,10764.0
194,-210,10764.0
-261,200,10764.0
44,187,10764.0
239,-80,10764.0
-109,247,10764.0
52,185,10764.0
-228,73,10764.0
131,99,10764.0
188,-205,10764.0
-116,243,10764.0
48,194,10764.0
234,-77,10764.0
221,-81,10764.0
1,-181,10764.0
5,-183,10764.0
-105,246,10764.0
-224,80,10764.0
183,-204,10764.0
-255,190,10686.0
-113,249,10686.0
43,190,10686.0
148,94,10686.0
-110,258,10686.0
-251,200,10686.0
48,198,10686.0
180,-202,10686.0
-236,86,10686.0
43,194,10686.0
-127,-95,10686.0
11,-190,10686.0
185,-191,10686.0
-4,-192,10686.0
8,-185,10686.0
-226,76,10686.0
-111,258,10686.0
-126,-101,10686.0
-134,-111,10686.0
7,-185,10686.0
8,-189,10686.0
-226,86,10686.0
-128,-100,10686.0
-130,-102,10686.0
235,-90,10686.0
225,-89,10686.0
-222,77,10686.0
-109,256,10686.0
-260,187,10686.0
154,87,10686.0
-229,76,10686.0
38,189,10686.0
-130,-101,10686.0
-236,90,10608.0
-227,81,10608.0
-259,195,10608.0
42,183,10608.0
-222,74,10608.0
-125,-107,10608.0
-264,193,10608.0
222,-82,10608.0
-232,73,10608.0
42,185,10608.0
-255,199,10608.0
238,-82,10608.0
-117,257,10608.0
2,-197,10608.0
187,-208,10608.0
234,-81,10608.0
-112,246,10608.0
-261,196,10608.0
150,80,10608.0
141,98,10608.0
-224,78,10608.0
-235,90,10608.0
-224,86,10608.0
180,-201,10608.0
224,-72,10608.0
2,-181,10608.0
-116,250,10608.0
15,-192,10608.0
233,-83,10608.0
150,85,10608.0
230,-85,10608.0
48,195,10608.0
-253,193,10608.0
191,-204,10530.0
-112,251,10530.0
-221,78,10530.0
-255,183,10530.0
136,89,10530.0
9,-196,10530.0
-127,-97,10530.0
-226,87,10530.0
50,198,10530.0
-264,196,10530.0
176,-198,10530.0
225,-72,10530.0
-238,88,10530.0
-132,-96,10530.0
44,191,10530.0
-129,-101,10530.0
182,-201,10530.0
1,-195,10530.0
-114,252,10530.0
228,-73,10530.0
17,-200,10530.0
149,93,10530.0
232,-81,10530.0
-128,-101,10530.0
11,-188,10530.0
147,92,10530.0
-113,252,10530.0
-116,255,10530.0
-133,-102,10530.0
173,-199,10530.0
-256,194,10530.0
-135,-99,10530.0
-252,189,10530.0
-115,257,10530.0
-261,198,10530.0
171,-195,10530.0
4,-199,10530.0
-259,186,10530.0
187,-207,10530.0
2,-191,10530.0
-111,246,10530.0
-111,240,10530.0
151,90,10452.0
233,-89,10452.0
140,98,10452.0
44,182,10452.0
47,192,10452.0
-119,259,10452.0
9,-194,10452.0
12,-187,10452.0
41,180,10452.0
4,-190,10452.0
9,-182,10452.0
9,-183,10452.0
151,86,10452.0
-105,248,10452.0
11,-201,10452.0
-115,249,10452.0
151,85,10452.0
150,83,10452.0
-266,194,10452.0
7,-195,10452.0
10,-182,10452.0
130,100,10452.0
-225,78,10452.0
16,-194,10452.0
-224,82,10452.0
185,-192,10452.0
-139,-96,10452.0
-117,244,10452.0
-228,82,10452.0
49,195,10452.0
184,-201,10452.0
52,189,10452.0
57,180,10452.0
178,-202,10452.0
-247,192,10452.0
186,-194,10452.0
14,-190,10452.0
184,-192,10452.0
-120,-100,10452.0
-221,73,10452.0
51,186,10452.0
231,-75,10452.0
141,81,10452.0
-103,240,10452.0
-250,189,10452.0
240,-82,10452.0
-230,83,10374.0
-255,197,10374.0
-111,245,10374.0
-231,77,10374.0
-231,76,10374.0
-258,185,10374.0
181,-204,10374.0
-109,255,10374.0
236,-80,10374.0
223,-83,10374.0
-110,240,10374.0
-260,182,10374.0
-254,196,10374.0
-234,84,10374.0
-261,186,10374.0
156,80,10374.0
139,93,10374.0
-116,244,10374.0
173,-200,10374.0
-233,75,10374.0
-227,72,10374.0
189,-203,10374.0
-264,198,10374.0
182,-208,10374.0
189,-204,10374.0
232,-78,10374.0
175,-201,10374.0
-135,-110,10374.0
-104,241,10374.0
234,-85,10374.0
-118,244,10374.0
-108,249,10374.0
-227,77,10374.0
-127,-103,10374.0
6,-188,10374.0
-250,200,10374.0
-136,-97,10374.0
236,-77,10374.0
-124,-111,10296.0
49,189,10296.0
49,188,10296.0
231,-87,10296.0
-223,81,10296.0
-120,241,10296.0
40,187,10296.0
153,81,10296.0
185,-210,10296.0
-226,74,10296.0
144,81,10296.0
40,194,10296.0
-115,248,10296.0
241,-84,10296.0
9,-184,10296.0
-134,-94,10296.0
-120,258,10296.0
16,-193,10296.0
230,-88,10296.0
50,187,10296.0
-232,82,10296.0
181,-194,10296.0
-114,249,10296.0
-107,252,10296.0
189,-197,10296.0
42,189,10296.0
236,-85,10296.0
-249,179,10296.0
44,186,10296.0
-119,-101,10296.0
-117,252,10296.0
52,192,10296.0
-119,256,10296.0
13,-199,10296.0
193,-210,10296.0
47,195,10296.0
-266,196,10296.0
11,-194,10296.0
47,193,10296.0
190,-199,10296.0
42,191,10296.0
52,182,10296.0
-119,253,10296.0
144,95,10218.0
239,-89,10218.0
-135,-98,10218.0
229,-89,10218.0
-220,72,10218.0
-140,-100,10218.0
6,-187,10218.0
175,-202,10218.0
234,-83,10218.0
37,193,10218.0
-246,190,10218.0
-246,188,10218.0
-256,199,10218.0
-111,257,10218.0
148,91,10218.0
171,-194,10218.0
227,-88,10218.0
8,-193,10218.0
-111,249,10218.0
-222,78,10218.0
-136,-104,10218.0
-4,-185,10218.0
11,-195,10218.0
180,-207,10218.0
-136,-106,10218.0
188,-196,10218.0
141,86,10218.0
-240,81,10218.0
236,-79,10218.0
45,188,10218.0
221,-75,10218.0
36,193,10218.0
-127,-101,10218.0
6,-184,10218.0
234,-90,10140.0
-131,-94,10140.0
130,101,10140.0
-104,247,10140.0
179,-203,10140.0
-225,88,10140.0
226,-85,10140.0
-248,190,10140.0
7,-200,10140.0
-113,240,10140.0
224,-73,10140.0
185,-193,10140.0
129,100,10140.0
-112,247,10140.0
-251,189,10140.0
240,-83,10140.0
-119,-105,10140.0
-110,247,10140.0
6,-194,10140.0
-225,79,10140.0
-226,79,10140.0
139,86,10140.0
227,-87,10140.0
139,89,10140.0
-237,81,10140.0
43,181,10140.0
149,87,10140.0
-239,79,10140.0
58,184,10140.0
-123,249,10140.0
244,-90,10140.0
-114,247,10140.0
48,193,10140.0
-116,248,10140.0
-123,-111,10140.0
-135,-106,10062.0
176,-194,10062.0
-238,79,10062.0
233,-79,10062.0
-137,-103,10062.0
10,-197,10062.0
-235,85,10062.0
-2,-182,10062.0
160,80,10062.0
-267,196,10062.0
-137,-96,10062.0
-124,-96,10062.0
141,95,10062.0
-241,180,10062.0
-250,183,10062.0
147,93,10062.0
222,-72,10062.0
-222,79,10062.0
239,-85,10062.0
156,86,10062.0
151,93,10062.0
38,188,10062.0
184,-203,10062.0
-260,200,10062.0
237,-87,10062.0
-135,-102,10062.0
-108,242,10062.0
47,198,10062.0
-131,-102,10062.0
-239,81,10062.0
-237,85,10062.0
6,-191,10062.0
-235,70,10062.0
-231,71,10062.0
237,-81,10062.0
2,-198,10062.0
-234,75,10062.0
172,-199,10062.0
150,89,10062.0
50,184,10062.0
-227,88,10062.0
137,89,10062.0
-114,243,10062.0
10,-193,10062.0
-236,87,10062.0
230,-90,10062.0
45,192,10062.0
-261,197,9984.0
3,-193,9984.0
142,97,9984.0
-219,73,9984.0
-239,84,9984.0
-234,76,9984.0
8,-182,9984.0
-249,188,9984.0
-116,-110,9984.0
42,182,9984.0
-249,183,9984.0
-123,250,9984.0
237,-85,9984.0
193,-208,9984.0
-131,-97,9984.0
-266,190,9984.0
-118,239,9984.0
-131,-105,9984.0
149,98,9984.0
46,195,9984.0
-269,199,9984.0
-265,193,9984.0
147,95,9984.0
227,-71,9984.0
-121,253,9984.0
-266,195,9984.0
16,-200,9984.0
188,-209,9984.0
139,88,9984.0
183,-203,9984.0
40,181,9984.0
-227,74,9984.0
-118,240,9984.0
13,-188,9984.0
-129,-95,9984.0
-120,259,9984.0
-132,-106,9984.0
20,-200,9984.0
-238,82,9984.0
-126,-94,9906.0
-254,200,9906.0
-230,89,9906.0
-237,89,9906.0
221,-74,9906.0
177,-201,9906.0
-118,242,9906.0
-222,84,9906.0
-262,187,9906.0
-227,89,9906.0
148,93,9906.0
186,-196,9906.0
235,-83,9906.0
12,-191,9906.0
5,-190,9906.0
42,193,9906.0
237,-78,9906.0
12,-201,9906.0
-118,248,9906.0
138,93,9906.0
-110,259,9906.0
-250,201,9906.0
-246,181,9906.0
-116,241,9906.0
-250,187,9906.0
182,-192,9906.0
191,-210,9906.0
49,197,9906.0
-112,258,9906.0
184,-194,9906.0
137,91,9906.0
-267,194,9906.0
237,-88,9906.0
178,-193,9906.0
137,93,9906.0
242,-85,9906.0
148,98,9828.0
181,-207,9828.0
-227,76,9828.0
143,97,9828.0
178,-203,9828.0
226,-71,9828.0
150,98,9828.0
-131,-95,9828.0
-262,198,9828.0
190,-200,9828.0
-120,257,9828.0
-249,190,9828.0
-2,-193,9828.0
142,85,9828.0
141,99,9828.0
-120,240,9828.0
44,181,9828.0
6,-193,9828.0
-108,240,9828.0
53,192,9828.0
147,99,9828.0
-237,83,9828.0
6,-200,9828.0
-128,-95,9828.0
-234,91,9828.0
-118,252,9828.0
156,89,9828.0
-114,246,9828.0
53,182,9828.0
-217,72,9828.0
59,183,9828.0
238,-78,9828.0
-122,256,9828.0
-107,254,9828.0
-138,-92,9828.0
-131,-107,9828.0
-110,243,9828.0
35,190,9828.0
-136,-101,9750.0
-265,197,9750.0
235,-73,9750.0
223,-84,9750.0
-136,-96,9750.0
-225,71,9750.0
236,-84,9750.0
-234,72,9750.0
-220,77,9750.0
-131,-96,9750.0
38,196,9750.0
38,194,9750.0
-219,76,9750.0
-124,-95,9750.0
0,-193,9750.0
-137,-97,9750.0
238,-89,9750.0
-121,-111,9750.0
37,196,9750.0
224,-85,9750.0
184,-210,9750.0
9,-191,9750.0
-5,-182,9750.0
-238,85,9750.0
19,-197,9750.0
232,-80,9750.0
238,-85,9750.0
179,-207,9750.0
172,-198,9750.0
-231,89,9750.0
240,-84,9750.0
-131,-100,9750.0
-129,-104,9750.0
149,89,9750.0
138,88,9750.0
233,-80,9750.0
-256,181,9750.0
234,-75,9750.0
45,190,9750.0
-141,-94,9750.0
-122,-96,9750.0
-130,-100,9750.0
-115,243,9750.0
-260,180,9750.0
45,189,9750.0
-135,-103,9750.0
155,90,9672.0
146,96,9672.0
-111,247,9672.0
-132,-94,9672.0
222,-73,9672.0
180,-204,9672.0
149,100,9672.0
-132,-104,9672.0
-254,192,9672.0
176,-192,9672.0
40,185,9672.0
-133,-109,9672.0
11,-184,9672.0
-118,251,9672.0
220,-80,9672.0
5,-181,9672.0
-136,-110,9672.0
51,181,9672.0
44,196,9672.0
233,-76,9672.0
-229,72,9672.0
144,97,9672.0
-270,199,9672.0
187,-210,9672.0
-222,82,9672.0
-248,188,9672.0
-252,191,9672.0
-117,-106,9672.0
7,-194,9672.0
42,187,9672.0
232,-75,9672.0
-223,85,9672.0
41,190,9672.0
51,196,9672.0
245,-90,9672.0
-267,197,9672.0
60,180,9672.0
50,180,9672.0
150,87,9672.0
151,99,9672.0
192,-205,9594.0
-135,-107,9594.0
-2,-194,9594.0
235,-87,9594.0
-258,181,9594.0
-258,183,9594.0
-263,187,9594.0
221,-82,9594.0
-121,250,9594.0
-133,-111,9594.0
0,-195,9594.0
-119,-109,9594.0
-138,-103,9594.0
174,-194,9594.0
175,-209,9594.0
-234,69,9594.0
7,-191,9594.0
-236,77,9594.0
-247,182,9594.0
6,-201,9594.0
9,-195,9594.0
184,-190,9594.0
240,-90,9594.0
233,-84,9594.0
-259,179,9594.0
233,-81,9594.0
-228,89,9594.0
219,-74,9594.0
-128,-108,9594.0
185,-207,9594.0
138,91,9594.0
-219,72,9594.0
169,-196,9594.0
-130,-103,9594.0
-236,79,9594.0
-225,77,9594.0
-240,80,9516.0
-115,250,9516.0
142,82,9516.0
241,-87,9516.0
-221,77,9516.0
236,-71,9516.0
-117,-108,9516.0
41,193,9516.0
231,-74,9516.0
179,-193,9516.0
-268,198,9516.0
191,-201,9516.0
137,98,9516.0
8,-195,9516.0
51,180,9516.0
151,96,9516.0
20,-201,9516.0
-124,249,9516.0
146,81,9516.0
-248,179,9516.0
45,195,9516.0
145,97,9516.0
222,-83,9516.0
-1,-180,9516.0
4,-181,9516.0
232,-77,9516.0
40,180,9516.0
4,-194,9516.0
39,186,9516.0
-133,-94,9516.0
5,-192,9516.0
-217,71,9516.0
-119,239,9516.0
-132,-100,9516.0
243,-88,9516.0
-132,-107,9516.0
-223,79,9516.0
37,195,9438.0
-245,188,9438.0
-245,187,9438.0
-121,251,9438.0
-106,240,9438.0
183,-191,9438.0
-224,76,9438.0
-245,189,9438.0
-233,72,9438.0
54,181,9438.0
225,-90,9438.0
-137,-104,9438.0
14,-187,9438.0
183,-192,9438.0
239,-83,9438.0
33,197,9438.0
238,-76,9438.0
-133,-101,9438.0
236,-91,9438.0
-119,-110,9438.0
-115,253,9438.0
-126,-92,9438.0
46,188,9438.0
38,193,9438.0
240,-89,9438.0
-258,182,9438.0
-137,-99,9438.0
-249,185,9438.0
138,94,9438.0
239,-84,9438.0
137,95,9438.0
-239,86,9438.0
45,193,9438.0
169,-194,9438.0
228,-89,9438.0
-240,181,9438.0
36,195,9438.0
223,-72,9438.0
229,-73,9438.0
-259,185,9438.0
-237,88,9438.0
158,84,9438.0
-255,180,9438.0
139,96,9438.0
-6,-184,9438.0
174,-201,9438.0
-140,-101,9438.0
-102,244,9360.0
224,-87,9360.0
56,188,9360.0
-268,199,9360.0
180,-192,9360.0
49,196,9360.0
16,-191,9360.0
53,193,9360.0
-139,-94,9360.0
240,-81,9360.0
146,80,9360.0
189,-211,9360.0
-1,-195,9360.0
142,99,9360.0
-221,75,9360.0
6,-196,9360.0
5,-180,9360.0
148,97,9360.0
-253,192,9360.0
186,-211,9360.0
-133,-103,9360.0
187,-211,9360.0
39,199,9360.0
46,196,9360.0
231,-77,9360.0
4,-192,9360.0
-131,-106,9360.0
179,-204,9360.0
140,87,9360.0
236,-72,9360.0
139,98,9360.0
-118,250,9360.0
-265,195,9360.0
-129,-107,9360.0
40,182,9360.0
-242,87,9360.0
-117,243,9360.0
145,93,9360.0
-221,83,9360.0
7,-181,9360.0
42,192,9360.0
-115,244,9360.0
-226,75,9360.0
151,79,9360.0
-118,259,9360.0
152,93,9360.0
-128,-97,9360.0
180,-197,9360.0
-223,73,9360.0
48,180,9360.0
-220,78,9282.0
226,-91,9282.0
175,-192,9282.0
-134,-100,9282.0
-141,-95,9282.0
150,94,9282.0
-5,-185,9282.0
156,79,9282.0
240,-85,9282.0
178,-207,9282.0
-248,182,9282.0
-126,-90,9282.0
-241,86,9282.0
-235,77,9282.0
172,-192,9282.0
53,181,9282.0
137,96,9282.0
-1,-196,9282.0
-266,199,9282.0
172,-200,9282.0
-249,186,9282.0
-134,-95,9282.0
171,-193,9282.0
-134,-97,9282.0
-124,-94,9282.0
236,-74,9282.0
-138,-97,9282.0
235,-72,9282.0
-265,200,9282.0
33,196,9282.0
-5,-183,9282.0
-139,-95,9204.0
172,-197,9204.0
149,96,9204.0
146,95,9204.0
-138,-95,9204.0
-134,-93,9204.0
-119,-111,9204.0
-242,182,9204.0
186,-191,9204.0
-121,-112,9204.0
44,197,9204.0
43,196,9204.0
40,183,9204.0
150,100,9204.0
-239,82,9204.0
188,-210,9204.0
-236,76,9204.0
51,199,9204.0
55,191,9204.0
8,-194,9204.0
-240,87,9204.0
157,78,9204.0
39,185,9204.0
-132,-93,9204.0
17,-193,9204.0
-130,-107,9204.0
-237,80,9204.0
-136,-92,9204.0
132,99,9204.0
-246,194,9204.0
243,-86,9204.0
-248,183,9204.0
